run_id,model_type,method,repetition,seed,asset_index,asset,group,current_weight,optimized_weight,weight_change,integer_lots,asset_lower,asset_upper
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,176,Asset_176,Group_4,0.004,1.5931944007565085e-12,-0.003999999998406806,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,177,Asset_177,Group_1,0.004,1.249360631148458e-11,-0.003999999987506394,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,178,Asset_178,Group_7,0.004,2.6117682961424377e-12,-0.003999999997388232,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,179,Asset_179,Group_6,0.004,3.818962445468918e-12,-0.003999999996181038,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,180,Asset_180,Group_0,0.004,2.0114756739827627e-12,-0.003999999997988524,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,181,Asset_181,Group_7,0.004,4.802061853186802e-12,-0.0039999999951979386,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,182,Asset_182,Group_1,0.004,3.2669892742620903e-12,-0.003999999996733011,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,183,Asset_183,Group_5,0.004,1.9532805272280787e-12,-0.00399999999804672,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,184,Asset_184,Group_0,0.004,6.151478248245703e-12,-0.0039999999938485215,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,185,Asset_185,Group_7,0.004,1.6352435718611132e-12,-0.003999999998364757,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,186,Asset_186,Group_1,0.004,6.831562170212962e-12,-0.003999999993168438,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,187,Asset_187,Group_4,0.004,1.9405989296347812e-12,-0.003999999998059401,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,188,Asset_188,Group_7,0.004,1.6531743539418202e-12,-0.003999999998346826,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,189,Asset_189,Group_3,0.004,2.2939543299886035e-12,-0.003999999997706046,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,190,Asset_190,Group_7,0.004,2.069740310063952e-12,-0.00399999999793026,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,191,Asset_191,Group_5,0.004,1.6311003122828731e-12,-0.0039999999983688994,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,192,Asset_192,Group_6,0.004,2.275323332456282e-12,-0.003999999997724677,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,193,Asset_193,Group_5,0.004,2.3452046816894633e-12,-0.003999999997654795,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,194,Asset_194,Group_1,0.004,2.4334810607695455e-12,-0.003999999997566519,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,195,Asset_195,Group_7,0.004,0.19999999997018358,0.19599999997018358,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,196,Asset_196,Group_4,0.004,1.4386724838161885e-12,-0.003999999998561328,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,197,Asset_197,Group_5,0.004,1.7081791980499949e-12,-0.0039999999982918205,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,198,Asset_198,Group_1,0.004,4.537254273605907e-12,-0.003999999995462746,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,199,Asset_199,Group_3,0.004,3.504884543229195e-12,-0.003999999996495115,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,200,Asset_200,Group_6,0.004,1.6191828849994997e-12,-0.003999999998380817,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,201,Asset_201,Group_0,0.004,8.399943165253177e-12,-0.003999999991600057,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,202,Asset_202,Group_6,0.004,2.9812801783246704e-12,-0.00399999999701872,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,203,Asset_203,Group_0,0.004,3.617466601265962e-12,-0.0039999999963825335,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,204,Asset_204,Group_1,0.004,2.1149091581529165e-12,-0.003999999997885091,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,205,Asset_205,Group_2,0.004,1.9661443182396374e-12,-0.003999999998033856,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,206,Asset_206,Group_0,0.004,1.3848317663977296e-12,-0.003999999998615169,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,207,Asset_207,Group_3,0.004,1.396308280651245e-11,-0.003999999986036918,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,208,Asset_208,Group_0,0.004,1.1723733666935813e-11,-0.003999999988276266,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,209,Asset_209,Group_5,0.004,6.568162205137763e-12,-0.003999999993431838,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,210,Asset_210,Group_2,0.004,1.834402219460765e-12,-0.003999999998165598,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,211,Asset_211,Group_5,0.004,3.5606734014868502e-12,-0.003999999996439327,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,212,Asset_212,Group_2,0.004,1.4274147645591969e-12,-0.0039999999985725855,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,213,Asset_213,Group_5,0.004,3.6338713376254864e-12,-0.003999999996366129,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,214,Asset_214,Group_1,0.004,5.1174265681132585e-12,-0.003999999994882574,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,215,Asset_215,Group_2,0.004,2.4535657611631065e-12,-0.003999999997546434,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,216,Asset_216,Group_1,0.004,3.753846443086659e-11,-0.0039999999624615356,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,217,Asset_217,Group_1,0.004,2.386232483982834e-12,-0.003999999997613767,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,218,Asset_218,Group_6,0.004,5.920135703790699e-12,-0.003999999994079864,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,219,Asset_219,Group_2,0.004,6.9337954873600785e-12,-0.0039999999930662045,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,220,Asset_220,Group_5,0.004,1.6595327150811333e-12,-0.003999999998340467,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,221,Asset_221,Group_1,0.004,4.420954285737488e-12,-0.003999999995579046,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,222,Asset_222,Group_3,0.004,4.848412265104435e-12,-0.003999999995151588,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,223,Asset_223,Group_0,0.004,9.519412408275393e-12,-0.003999999990480588,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,224,Asset_224,Group_0,0.004,6.636891343059961e-12,-0.0039999999933631085,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,225,Asset_225,Group_0,0.004,2.1707262062382244e-12,-0.003999999997829274,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,226,Asset_226,Group_6,0.004,1.859904105135874e-11,-0.003999999981400959,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,227,Asset_227,Group_7,0.004,7.0503726892614536e-12,-0.003999999992949628,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,228,Asset_228,Group_3,0.004,3.771909356389281e-12,-0.003999999996228091,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,229,Asset_229,Group_6,0.004,5.236825386450196e-12,-0.003999999994763174,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,230,Asset_230,Group_4,0.004,0.0009472032745540635,-0.003052796725445937,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,231,Asset_231,Group_5,0.004,1.9369396610632735e-12,-0.003999999998063061,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,232,Asset_232,Group_5,0.004,3.06754241265245e-12,-0.003999999996932457,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,233,Asset_233,Group_2,0.004,0.09725666724076241,0.09325666724076241,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,234,Asset_234,Group_2,0.004,2.0106032504949955e-12,-0.003999999997989397,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,235,Asset_235,Group_7,0.004,4.3850998826767465e-12,-0.0039999999956149,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,236,Asset_236,Group_2,0.004,2.3411434731410637e-12,-0.003999999997658856,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,237,Asset_237,Group_0,0.004,1.6903820225418578e-12,-0.003999999998309618,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,238,Asset_238,Group_5,0.004,1.8820264838584373e-12,-0.003999999998117973,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,239,Asset_239,Group_5,0.004,0.003999999790479899,-2.095201009216785e-10,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,240,Asset_240,Group_7,0.004,1.7336174567781467e-12,-0.0039999999982663825,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,241,Asset_241,Group_6,0.004,6.709739343975413e-12,-0.0039999999932902605,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,242,Asset_242,Group_0,0.004,2.064335545909289e-12,-0.003999999997935664,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,243,Asset_243,Group_2,0.004,1.5981418378823915e-11,-0.003999999984018582,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,244,Asset_244,Group_7,0.004,2.0736728303835326e-12,-0.003999999997926327,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,245,Asset_245,Group_7,0.004,3.28728494140635e-12,-0.003999999996712715,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,246,Asset_246,Group_0,0.004,6.8714262025547996e-12,-0.003999999993128574,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,247,Asset_247,Group_3,0.004,3.4817213358109547e-12,-0.003999999996518279,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,248,Asset_248,Group_2,0.004,3.3324384482802465e-12,-0.003999999996667562,,0.0,0.2
continuous__gurobi_qp__rep002__seed0,continuous,gurobi_qp,2,0,249,Asset_249,Group_0,0.004,2.367176388730568e-12,-0.003999999997632823,,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,0,Asset_000,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,1,Asset_001,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,2,Asset_002,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,3,Asset_003,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,4,Asset_004,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,5,Asset_005,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,6,Asset_006,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,7,Asset_007,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,8,Asset_008,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,9,Asset_009,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,10,Asset_010,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,11,Asset_011,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,12,Asset_012,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,13,Asset_013,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,14,Asset_014,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,15,Asset_015,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,16,Asset_016,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,17,Asset_017,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,18,Asset_018,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,19,Asset_019,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,20,Asset_020,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,21,Asset_021,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,22,Asset_022,Group_3,0.004,0.016,0.012,16,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,23,Asset_023,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,24,Asset_024,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,25,Asset_025,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,26,Asset_026,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,27,Asset_027,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,28,Asset_028,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,29,Asset_029,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,30,Asset_030,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,31,Asset_031,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,32,Asset_032,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,33,Asset_033,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,34,Asset_034,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,35,Asset_035,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,36,Asset_036,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,37,Asset_037,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,38,Asset_038,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,39,Asset_039,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,40,Asset_040,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,41,Asset_041,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,42,Asset_042,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,43,Asset_043,Group_6,0.004,0.01,0.006,10,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,44,Asset_044,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,45,Asset_045,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,46,Asset_046,Group_6,0.004,0.111,0.107,111,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,47,Asset_047,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,48,Asset_048,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,49,Asset_049,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,50,Asset_050,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,51,Asset_051,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,52,Asset_052,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,53,Asset_053,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,54,Asset_054,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,55,Asset_055,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,56,Asset_056,Group_4,0.004,0.083,0.079,83,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,57,Asset_057,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,58,Asset_058,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,59,Asset_059,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,60,Asset_060,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,61,Asset_061,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,62,Asset_062,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,63,Asset_063,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,64,Asset_064,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,65,Asset_065,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,66,Asset_066,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,67,Asset_067,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,68,Asset_068,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,69,Asset_069,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,70,Asset_070,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,71,Asset_071,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,72,Asset_072,Group_0,0.004,0.02,0.016,20,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,73,Asset_073,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,74,Asset_074,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,75,Asset_075,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,76,Asset_076,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,77,Asset_077,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,78,Asset_078,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,79,Asset_079,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,80,Asset_080,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,81,Asset_081,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,82,Asset_082,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,83,Asset_083,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,84,Asset_084,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,85,Asset_085,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,86,Asset_086,Group_6,0.004,0.033,0.029,33,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,87,Asset_087,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,88,Asset_088,Group_7,0.004,0.004,0.0,4,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,89,Asset_089,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,90,Asset_090,Group_1,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,91,Asset_091,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,92,Asset_092,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,93,Asset_093,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,94,Asset_094,Group_5,0.004,0.165,0.161,165,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,95,Asset_095,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,96,Asset_096,Group_5,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,97,Asset_097,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,98,Asset_098,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,99,Asset_099,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,100,Asset_100,Group_7,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,101,Asset_101,Group_1,0.004,0.075,0.071,75,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,102,Asset_102,Group_3,0.004,0.004,0.0,4,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,103,Asset_103,Group_6,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,104,Asset_104,Group_0,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,105,Asset_105,Group_2,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,106,Asset_106,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,107,Asset_107,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,108,Asset_108,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,109,Asset_109,Group_4,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,110,Asset_110,Group_3,0.004,0.0,-0.004,0,0.0,0.2
discrete__swap_local_search__rep000__seednone,discrete,swap_local_search,0,,111,Asset_111,Group_2,0.004,0.0,-0.004,0,0.0,0.2
